date,state,fips,cases,deaths,POPESTIMATE2019
2020-06-01,Hawaii,15,642,17,1415872
2020-06-02,Hawaii,15,643,17,1415872
2020-06-03,Hawaii,15,643,17,1415872
2020-06-04,Hawaii,15,644,17,1415872
2020-06-05,Hawaii,15,653,17,1415872
2020-03-13,Idaho,16,1,0,1787065
2020-03-14,Idaho,16,5,0,1787065
2020-03-15,Idaho,16,5,0,1787065
2020-03-16,Idaho,16,5,0,1787065
2020-03-17,Idaho,16,9,0,1787065
2020-03-18,Idaho,16,11,0,1787065
2020-03-19,Idaho,16,23,0,1787065
2020-03-20,Idaho,16,31,0,1787065
2020-03-21,Idaho,16,42,0,1787065
2020-03-22,Idaho,16,47,0,1787065
2020-03-23,Idaho,16,50,0,1787065
2020-03-24,Idaho,16,73,0,1787065
2020-03-25,Idaho,16,123,0,1787065
2020-03-26,Idaho,16,189,3,1787065
2020-03-27,Idaho,16,231,4,1787065
2020-03-28,Idaho,16,261,5,1787065
2020-03-29,Idaho,16,310,6,1787065
2020-03-30,Idaho,16,415,7,1787065
2020-03-31,Idaho,16,526,9,1787065
2020-04-01,Idaho,16,669,9,1787065
2020-04-02,Idaho,16,890,9,1787065
2020-04-03,Idaho,16,1012,10,1787065
2020-04-04,Idaho,16,1076,10,1787065
2020-04-05,Idaho,16,1100,10,1787065
2020-04-06,Idaho,16,1170,13,1787065
2020-04-07,Idaho,16,1210,15,1787065
2020-04-08,Idaho,16,1232,19,1787065
2020-04-09,Idaho,16,1366,24,1787065
2020-04-10,Idaho,16,1425,25,1787065
2020-04-11,Idaho,16,1438,27,1787065
2020-04-12,Idaho,16,1457,27,1787065
2020-04-13,Idaho,16,1499,33,1787065
2020-04-14,Idaho,16,1538,39,1787065
2020-04-15,Idaho,16,1587,41,1787065
2020-04-16,Idaho,16,1609,41,1787065
2020-04-17,Idaho,16,1655,43,1787065
2020-04-18,Idaho,16,1668,44,1787065
2020-04-19,Idaho,16,1672,45,1787065
2020-04-20,Idaho,16,1736,48,1787065
2020-04-21,Idaho,16,1766,51,1787065
2020-04-22,Idaho,16,1802,54,1787065
2020-04-23,Idaho,16,1836,54,1787065
2020-04-24,Idaho,16,1870,54,1787065
2020-04-25,Idaho,16,1887,56,1787065
2020-04-26,Idaho,16,1897,56,1787065
2020-04-27,Idaho,16,1917,58,1787065
2020-04-28,Idaho,16,1952,60,1787065
2020-04-29,Idaho,16,1984,60,1787065
2020-04-30,Idaho,16,2016,63,1787065
2020-05-01,Idaho,16,2035,63,1787065
2020-05-02,Idaho,16,2061,64,1787065
2020-05-03,Idaho,16,2059,64,1787065
2020-05-04,Idaho,16,2106,64,1787065
2020-05-05,Idaho,16,2127,66,1787065
2020-05-06,Idaho,16,2158,67,1787065
2020-05-07,Idaho,16,2178,67,1787065
2020-05-08,Idaho,16,2205,67,1787065
2020-05-09,Idaho,16,2230,67,1787065
2020-05-10,Idaho,16,2232,67,1787065
2020-05-11,Idaho,16,2261,69,1787065
2020-05-12,Idaho,16,2294,69,1787065
2020-05-13,Idaho,16,2325,69,1787065
2020-05-14,Idaho,16,2352,72,1787065
2020-05-15,Idaho,16,2389,73,1787065
2020-05-16,Idaho,16,2419,73,1787065
2020-05-17,Idaho,16,2421,73,1787065
2020-05-18,Idaho,16,2455,74,1787065
2020-05-19,Idaho,16,2476,77,1787065
2020-05-20,Idaho,16,2506,77,1787065
2020-05-21,Idaho,16,2534,77,1787065
2020-05-22,Idaho,16,2595,79,1787065
2020-05-23,Idaho,16,2626,79,1787065
2020-05-24,Idaho,16,2650,79,1787065
2020-05-25,Idaho,16,2664,79,1787065
2020-05-26,Idaho,16,2699,81,1787065
2020-05-27,Idaho,16,2731,82,1787065
2020-05-28,Idaho,16,2770,82,1787065
2020-05-29,Idaho,16,2804,82,1787065
2020-05-30,Idaho,16,2840,82,1787065
2020-05-31,Idaho,16,2855,82,1787065
2020-06-01,Idaho,16,2908,83,1787065
2020-06-02,Idaho,16,2935,83,1787065
2020-06-03,Idaho,16,2990,83,1787065
2020-06-04,Idaho,16,3054,83,1787065
2020-06-05,Idaho,16,3111,83,1787065
2020-01-24,Illinois,17,1,0,12671821
2020-01-25,Illinois,17,1,0,12671821
2020-01-26,Illinois,17,1,0,12671821
2020-01-27,Illinois,17,1,0,12671821
2020-01-28,Illinois,17,1,0,12671821
2020-01-29,Illinois,17,1,0,12671821
2020-01-30,Illinois,17,2,0,12671821
2020-01-31,Illinois,17,2,0,12671821
2020-02-01,Illinois,17,2,0,12671821
2020-02-02,Illinois,17,2,0,12671821
2020-02-03,Illinois,17,2,0,12671821
2020-02-04,Illinois,17,2,0,12671821
2020-02-05,Illinois,17,2,0,12671821
2020-02-06,Illinois,17,2,0,12671821
2020-02-07,Illinois,17,2,0,12671821
2020-02-08,Illinois,17,2,0,12671821
2020-02-09,Illinois,17,2,0,12671821
2020-02-10,Illinois,17,2,0,12671821
2020-02-11,Illinois,17,2,0,12671821
2020-02-12,Illinois,17,2,0,12671821
2020-02-13,Illinois,17,2,0,12671821
2020-02-14,Illinois,17,2,0,12671821
2020-02-15,Illinois,17,2,0,12671821
2020-02-16,Illinois,17,2,0,12671821
2020-02-17,Illinois,17,2,0,12671821
2020-02-18,Illinois,17,2,0,12671821
2020-02-19,Illinois,17,2,0,12671821
2020-02-20,Illinois,17,2,0,12671821
2020-02-21,Illinois,17,2,0,12671821
2020-02-22,Illinois,17,2,0,12671821
2020-02-23,Illinois,17,2,0,12671821
2020-02-24,Illinois,17,2,0,12671821
2020-02-25,Illinois,17,2,0,12671821
2020-02-26,Illinois,17,2,0,12671821
2020-02-27,Illinois,17,2,0,12671821
2020-02-28,Illinois,17,2,0,12671821
2020-02-29,Illinois,17,3,0,12671821
2020-03-01,Illinois,17,3,0,12671821
2020-03-02,Illinois,17,4,0,12671821
2020-03-03,Illinois,17,4,0,12671821
2020-03-04,Illinois,17,4,0,12671821
2020-03-05,Illinois,17,5,0,12671821
2020-03-06,Illinois,17,6,0,12671821
2020-03-07,Illinois,17,6,0,12671821
2020-03-08,Illinois,17,7,0,12671821
2020-03-09,Illinois,17,11,0,12671821
2020-03-10,Illinois,17,19,0,12671821
2020-03-11,Illinois,17,25,0,12671821
2020-03-12,Illinois,17,32,0,12671821
2020-03-13,Illinois,17,46,0,12671821
2020-03-14,Illinois,17,66,0,12671821
2020-03-15,Illinois,17,94,0,12671821
2020-03-16,Illinois,17,104,0,12671821
2020-03-17,Illinois,17,159,1,12671821
2020-03-18,Illinois,17,286,1,12671821
2020-03-19,Illinois,17,420,4,12671821
2020-03-20,Illinois,17,583,5,12671821
2020-03-21,Illinois,17,751,6,12671821
2020-03-22,Illinois,17,1047,9,12671821
2020-03-23,Illinois,17,1285,12,12671821
2020-03-24,Illinois,17,1535,16,12671821
2020-03-25,Illinois,17,1874,21,12671821
2020-03-26,Illinois,17,2538,26,12671821
2020-03-27,Illinois,17,3029,37,12671821
2020-03-28,Illinois,17,3547,50,12671821
2020-03-29,Illinois,17,4613,70,12671821
2020-03-30,Illinois,17,5070,84,12671821
2020-03-31,Illinois,17,5992,107,12671821
2020-04-01,Illinois,17,6978,146,12671821
2020-04-02,Illinois,17,7695,165,12671821
2020-04-03,Illinois,17,8904,211,12671821
2020-04-04,Illinois,17,10357,248,12671821
2020-04-05,Illinois,17,11276,282,12671821
2020-04-06,Illinois,17,12262,309,12671821
2020-04-07,Illinois,17,13549,384,12671821
2020-04-08,Illinois,17,15078,464,12671821
2020-04-09,Illinois,17,16422,534,12671821
2020-04-10,Illinois,17,17887,607,12671821
2020-04-11,Illinois,17,19180,682,12671821
2020-04-12,Illinois,17,20852,727,12671821
2020-04-13,Illinois,17,22025,800,12671821
2020-04-14,Illinois,17,23247,878,12671821
2020-04-15,Illinois,17,24593,958,12671821
2020-04-16,Illinois,17,25734,1081,12671821
2020-04-17,Illinois,17,27575,1142,12671821
2020-04-18,Illinois,17,29160,1272,12671821
2020-04-19,Illinois,17,30357,1302,12671821
2020-04-20,Illinois,17,31508,1359,12671821
2020-04-21,Illinois,17,33059,1479,12671821
2020-04-22,Illinois,17,35108,1577,12671821
2020-04-23,Illinois,17,36935,1696,12671821
2020-04-24,Illinois,17,39658,1804,12671821
2020-04-25,Illinois,17,41777,1884,12671821
2020-04-26,Illinois,17,43903,1943,12671821
2020-04-27,Illinois,17,45883,1992,12671821
2020-04-28,Illinois,17,48102,2132,12671821
2020-04-29,Illinois,17,50355,2221,12671821
2020-04-30,Illinois,17,52918,2361,12671821
2020-05-01,Illinois,17,56055,2464,12671821
2020-05-02,Illinois,17,58505,2576,12671821
2020-05-03,Illinois,17,61499,2632,12671821
2020-05-04,Illinois,17,63840,2673,12671821
2020-05-05,Illinois,17,65889,2843,12671821
2020-05-06,Illinois,17,68164,2977,12671821
2020-05-07,Illinois,17,70802,3139,12671821
2020-05-08,Illinois,17,73688,3262,12671821
2020-05-09,Illinois,17,76008,3362,12671821
2020-05-10,Illinois,17,77662,3426,12671821
2020-05-11,Illinois,17,79123,3480,12671821
2020-05-12,Illinois,17,83168,3617,12671821
2020-05-13,Illinois,17,84874,3815,12671821
2020-05-14,Illinois,17,88081,3945,12671821
2020-05-15,Illinois,17,90528,4075,12671821
2020-05-16,Illinois,17,92669,4149,12671821
2020-05-17,Illinois,17,94360,4198,12671821
2020-05-18,Illinois,17,96778,4257,12671821
2020-05-19,Illinois,17,98298,4399,12671821
2020-05-20,Illinois,17,100713,4547,12671821
2020-05-21,Illinois,17,102995,4634,12671821
2020-05-22,Illinois,17,105710,4740,12671821
2020-05-23,Illinois,17,108100,4817,12671821
2020-05-24,Illinois,17,110541,4884,12671821
2020-05-25,Illinois,17,112248,4912,12671821
2020-05-26,Illinois,17,113486,4960,12671821
2020-05-27,Illinois,17,114612,5118,12671821
2020-05-28,Illinois,17,116128,5225,12671821
2020-05-29,Illinois,17,117794,5308,12671821
2020-05-30,Illinois,17,119290,5368,12671821
2020-05-31,Illinois,17,120588,5426,12671821
2020-06-01,Illinois,17,121666,5458,12671821
2020-06-02,Illinois,17,123244,5567,12671821
2020-06-03,Illinois,17,124279,5665,12671821
2020-06-04,Illinois,17,125149,5772,12671821
2020-06-05,Illinois,17,126317,5834,12671821
2020-03-06,Indiana,18,1,0,6732219
2020-03-07,Indiana,18,1,0,6732219
2020-03-08,Indiana,18,2,0,6732219
2020-03-09,Indiana,18,4,0,6732219
2020-03-10,Indiana,18,6,0,6732219
2020-03-11,Indiana,18,11,0,6732219
2020-03-12,Indiana,18,12,0,6732219
2020-03-13,Indiana,18,12,0,6732219
2020-03-14,Indiana,18,15,0,6732219
2020-03-15,Indiana,18,19,0,6732219
2020-03-16,Indiana,18,24,1,6732219
2020-03-17,Indiana,18,30,2,6732219
2020-03-18,Indiana,18,39,2,6732219
2020-03-19,Indiana,18,56,2,6732219
2020-03-20,Indiana,18,81,5,6732219
2020-03-21,Indiana,18,128,6,6732219
2020-03-22,Indiana,18,204,9,6732219
2020-03-23,Indiana,18,264,12,6732219
2020-03-24,Indiana,18,371,17,6732219
2020-03-25,Indiana,18,484,19,6732219
2020-03-26,Indiana,18,661,23,6732219
2020-03-27,Indiana,18,988,32,6732219
2020-03-28,Indiana,18,1239,38,6732219
2020-03-29,Indiana,18,1522,40,6732219
2020-03-30,Indiana,18,1797,44,6732219
2020-03-31,Indiana,18,2170,61,6732219
2020-04-01,Indiana,18,2578,79,6732219
2020-04-02,Indiana,18,3056,94,6732219
2020-04-03,Indiana,18,3455,118,6732219
2020-04-04,Indiana,18,3975,136,6732219
2020-04-05,Indiana,18,4437,151,6732219
2020-04-06,Indiana,18,4986,171,6732219
2020-04-07,Indiana,18,5542,208,6732219
2020-04-08,Indiana,18,5986,246,6732219
2020-04-09,Indiana,18,6400,295,6732219
2020-04-10,Indiana,18,6960,353,6732219
2020-04-11,Indiana,18,7494,389,6732219
2020-04-12,Indiana,18,7990,405,6732219
2020-04-13,Indiana,18,8300,414,6732219
2020-04-14,Indiana,18,8598,458,6732219
2020-04-15,Indiana,18,9030,511,6732219
2020-04-16,Indiana,18,9619,554,6732219
2020-04-17,Indiana,18,10234,599,6732219
2020-04-18,Indiana,18,10729,633,6732219
2020-04-19,Indiana,18,11300,652,6732219
2020-04-20,Indiana,18,11783,666,6732219
2020-04-21,Indiana,18,12198,731,6732219
2020-04-22,Indiana,18,12551,764,6732219
2020-04-23,Indiana,18,13184,811,6732219
2020-04-24,Indiana,18,13837,851,6732219
2020-04-25,Indiana,18,14556,897,6732219
2020-04-26,Indiana,18,15175,928,6732219
2020-04-27,Indiana,18,16137,932,6732219
2020-04-28,Indiana,18,16783,992,6732219
2020-04-29,Indiana,18,17409,1065,6732219
2020-04-30,Indiana,18,18099,1114,6732219
2020-05-01,Indiana,18,18941,1175,6732219
2020-05-02,Indiana,18,19629,1229,6732219
2020-05-03,Indiana,18,20267,1246,6732219
2020-05-04,Indiana,18,20855,1264,6732219
2020-05-05,Indiana,18,21423,1326,6732219
2020-05-06,Indiana,18,22286,1377,6732219
2020-05-07,Indiana,18,22942,1414,6732219
2020-05-08,Indiana,18,23620,1447,6732219
2020-05-09,Indiana,18,24239,1490,6732219
2020-05-10,Indiana,18,24633,1508,6732219
2020-05-11,Indiana,18,25134,1540,6732219
2020-05-12,Indiana,18,25676,1578,6732219
2020-05-13,Indiana,18,26044,1619,6732219
2020-05-14,Indiana,18,26627,1646,6732219
2020-05-15,Indiana,18,27281,1691,6732219
2020-05-16,Indiana,18,27919,1741,6732219
2020-05-17,Indiana,18,28419,1751,6732219
2020-05-18,Indiana,18,28897,1765,6732219
2020-05-19,Indiana,18,29402,1824,6732219
2020-05-20,Indiana,18,29986,1864,6732219
2020-05-21,Indiana,18,30673,1913,6732219
2020-05-22,Indiana,18,31165,1941,6732219
2020-05-23,Indiana,18,31674,1964,6732219
2020-05-24,Indiana,18,32151,1976,6732219
2020-05-25,Indiana,18,32489,1984,6732219
2020-05-26,Indiana,18,32856,2004,6732219
2020-05-27,Indiana,18,33242,2030,6732219
2020-05-28,Indiana,18,33885,2068,6732219
2020-05-29,Indiana,18,34399,2110,6732219
2020-05-30,Indiana,18,35064,2125,6732219
2020-05-31,Indiana,18,35429,2134,6732219
2020-06-01,Indiana,18,35684,2142,6732219
2020-06-02,Indiana,18,36129,2197,6732219
2020-06-03,Indiana,18,36609,2207,6732219
2020-06-04,Indiana,18,37005,2231,6732219
2020-06-05,Indiana,18,37499,2258,6732219
2020-03-08,Iowa,19,3,0,3155070
2020-03-09,Iowa,19,8,0,3155070
2020-03-10,Iowa,19,13,0,3155070
2020-03-11,Iowa,19,14,0,3155070
2020-03-12,Iowa,19,16,0,3155070
2020-03-13,Iowa,19,17,0,3155070
2020-03-14,Iowa,19,18,0,3155070
2020-03-15,Iowa,19,22,0,3155070
2020-03-16,Iowa,19,22,0,3155070
2020-03-17,Iowa,19,29,0,3155070
2020-03-18,Iowa,19,38,0,3155070
2020-03-19,Iowa,19,44,0,3155070
2020-03-20,Iowa,19,45,0,3155070
2020-03-21,Iowa,19,68,0,3155070
2020-03-22,Iowa,19,90,0,3155070
2020-03-23,Iowa,19,105,0,3155070
2020-03-24,Iowa,19,124,1,3155070
2020-03-25,Iowa,19,145,1,3155070
2020-03-26,Iowa,19,179,1,3155070
2020-03-27,Iowa,19,235,3,3155070
2020-03-28,Iowa,19,298,3,3155070
2020-03-29,Iowa,19,336,4,3155070
2020-03-30,Iowa,19,424,6,3155070
2020-03-31,Iowa,19,498,7,3155070
2020-04-01,Iowa,19,549,9,3155070
2020-04-02,Iowa,19,614,11,3155070
2020-04-03,Iowa,19,699,11,3155070
2020-04-04,Iowa,19,786,11,3155070
2020-04-05,Iowa,19,868,22,3155070
2020-04-06,Iowa,19,946,25,3155070
2020-04-07,Iowa,19,1048,26,3155070
2020-04-08,Iowa,19,1145,27,3155070
2020-04-09,Iowa,19,1270,27,3155070
2020-04-10,Iowa,19,1388,31,3155070
2020-04-11,Iowa,19,1510,34,3155070
2020-04-12,Iowa,19,1587,41,3155070
2020-04-13,Iowa,19,1710,44,3155070
2020-04-14,Iowa,19,1899,44,3155070
2020-04-15,Iowa,19,1995,53,3155070
2020-04-16,Iowa,19,2141,60,3155070
2020-04-17,Iowa,19,2332,64,3155070
2020-04-18,Iowa,19,2513,74,3155070
2020-04-19,Iowa,19,2915,75,3155070
2020-04-20,Iowa,19,3175,79,3155070
2020-04-21,Iowa,19,3641,83,3155070
2020-04-22,Iowa,19,3764,90,3155070
2020-04-23,Iowa,19,3939,96,3155070
2020-04-24,Iowa,19,4459,107,3155070
2020-04-25,Iowa,19,5109,112,3155070
2020-04-26,Iowa,19,5490,118,3155070
2020-04-27,Iowa,19,5868,127,3155070
2020-04-28,Iowa,19,6376,136,3155070
2020-04-29,Iowa,19,6843,148,3155070
2020-04-30,Iowa,19,7145,162,3155070
2020-05-01,Iowa,19,7883,170,3155070
2020-05-02,Iowa,19,8641,175,3155070
2020-05-03,Iowa,19,9169,184,3155070
2020-05-04,Iowa,19,9703,188,3155070
2020-05-05,Iowa,19,10111,207,3155070
2020-05-06,Iowa,19,10404,219,3155070
2020-05-07,Iowa,19,11059,231,3155070
2020-05-08,Iowa,19,11457,243,3155070
2020-05-09,Iowa,19,11671,252,3155070
2020-05-10,Iowa,19,11959,265,3155070
2020-05-11,Iowa,19,12373,271,3155070
2020-05-12,Iowa,19,12912,289,3155070
2020-05-13,Iowa,19,13289,306,3155070
2020-05-14,Iowa,19,13675,318,3155070
2020-05-15,Iowa,19,14049,336,3155070
2020-05-16,Iowa,19,14328,346,3155070
2020-05-17,Iowa,19,14651,351,3155070
2020-05-18,Iowa,19,14955,355,3155070
2020-05-19,Iowa,19,15296,367,3155070
2020-05-20,Iowa,19,15868,400,3155070
2020-05-21,Iowa,19,16170,414,3155070
2020-05-22,Iowa,19,16510,441,3155070
2020-05-23,Iowa,19,16898,446,3155070
2020-05-24,Iowa,19,17434,456,3155070
2020-05-25,Iowa,19,17628,460,3155070
2020-05-26,Iowa,19,17999,480,3155070
2020-05-27,Iowa,19,18446,496,3155070
2020-05-28,Iowa,19,18672,510,3155070
2020-05-29,Iowa,19,19019,525,3155070
2020-05-30,Iowa,19,19336,531,3155070
2020-05-31,Iowa,19,19621,537,3155070
2020-06-01,Iowa,19,19789,558,3155070
2020-06-02,Iowa,19,20017,564,3155070
2020-06-03,Iowa,19,20376,574,3155070
2020-06-04,Iowa,19,20943,590,3155070
2020-06-05,Iowa,19,21332,597,3155070
2020-03-07,Kansas,20,1,0,2913314
2020-03-08,Kansas,20,1,0,2913314
2020-03-09,Kansas,20,1,0,2913314
2020-03-10,Kansas,20,1,0,2913314
2020-03-11,Kansas,20,1,0,2913314
2020-03-12,Kansas,20,5,1,2913314
2020-03-13,Kansas,20,6,1,2913314
2020-03-14,Kansas,20,8,1,2913314
2020-03-15,Kansas,20,9,1,2913314
2020-03-16,Kansas,20,11,1,2913314
2020-03-17,Kansas,20,17,1,2913314
2020-03-18,Kansas,20,22,1,2913314
2020-03-19,Kansas,20,35,1,2913314
2020-03-20,Kansas,20,49,1,2913314
2020-03-21,Kansas,20,57,2,2913314
2020-03-22,Kansas,20,66,2,2913314
2020-03-23,Kansas,20,82,2,2913314
2020-03-24,Kansas,20,99,3,2913314
2020-03-25,Kansas,20,132,3,2913314
2020-03-26,Kansas,20,171,3,2913314
2020-03-27,Kansas,20,212,4,2913314
2020-03-28,Kansas,20,271,6,2913314
2020-03-29,Kansas,20,332,7,2913314
2020-03-30,Kansas,20,373,9,2913314
2020-03-31,Kansas,20,434,10,2913314
2020-04-01,Kansas,20,488,11,2913314
2020-04-02,Kansas,20,554,14,2913314
2020-04-03,Kansas,20,624,19,2913314
2020-04-04,Kansas,20,702,21,2913314
2020-04-05,Kansas,20,767,23,2913314
2020-04-06,Kansas,20,854,25,2913314
2020-04-07,Kansas,20,905,30,2913314
2020-04-08,Kansas,20,1055,38,2913314
2020-04-09,Kansas,20,1116,42,2913314
2020-04-10,Kansas,20,1180,50,2913314
2020-04-11,Kansas,20,1282,55,2913314
2020-04-12,Kansas,20,1337,56,2913314
2020-04-13,Kansas,20,1382,63,2913314
2020-04-14,Kansas,20,1438,69,2913314
2020-04-15,Kansas,20,1501,76,2913314
2020-04-16,Kansas,20,1593,80,2913314
2020-04-17,Kansas,20,1730,84,2913314
2020-04-18,Kansas,20,1818,86,2913314
2020-04-19,Kansas,20,1896,94,2913314
2020-04-20,Kansas,20,2029,101,2913314
2020-04-21,Kansas,20,2113,107,2913314
2020-04-22,Kansas,20,2290,111,2913314
2020-04-23,Kansas,20,2625,112,2913314
2020-04-24,Kansas,20,2841,117,2913314
2020-04-25,Kansas,20,3090,119,2913314
2020-04-26,Kansas,20,3197,120,2913314
2020-04-27,Kansas,20,3406,126,2913314
2020-04-28,Kansas,20,3601,127,2913314
2020-04-29,Kansas,20,3811,132,2913314
2020-04-30,Kansas,20,4305,133,2913314
2020-05-01,Kansas,20,4510,136,2913314
2020-05-02,Kansas,20,4863,140,2913314
2020-05-03,Kansas,20,5177,142,2913314
2020-05-04,Kansas,20,5385,154,2913314
2020-05-05,Kansas,20,5627,160,2913314
2020-05-06,Kansas,20,5893,163,2913314
2020-05-07,Kansas,20,6240,164,2913314
2020-05-08,Kansas,20,6751,167,2913314
2020-05-09,Kansas,20,6923,172,2913314
2020-05-10,Kansas,20,7045,172,2913314
2020-05-11,Kansas,20,7161,174,2913314
2020-05-12,Kansas,20,7352,178,2913314
2020-05-13,Kansas,20,7552,179,2913314
2020-05-14,Kansas,20,7668,181,2913314
2020-05-15,Kansas,20,8006,187,2913314
2020-05-16,Kansas,20,8059,189,2913314
2020-05-17,Kansas,20,8066,189,2913314
2020-05-18,Kansas,20,8439,190,2913314
2020-05-19,Kansas,20,8488,193,2913314
2020-05-20,Kansas,20,8661,197,2913314
2020-05-21,Kansas,20,8771,199,2913314
2020-05-22,Kansas,20,9068,200,2913314
2020-05-23,Kansas,20,9119,200,2913314
2020-05-24,Kansas,20,9135,200,2913314
2020-05-25,Kansas,20,9272,201,2913314
2020-05-26,Kansas,20,9352,204,2913314
2020-05-27,Kansas,20,9453,207,2913314
2020-05-28,Kansas,20,9512,209,2913314
2020-05-29,Kansas,20,9826,209,2913314
2020-05-30,Kansas,20,9847,209,2913314
2020-05-31,Kansas,20,9878,211,2913314
2020-06-01,Kansas,20,10103,217,2913314
2020-06-02,Kansas,20,10143,227,2913314
2020-06-03,Kansas,20,10281,227,2913314
2020-06-04,Kansas,20,10332,230,2913314
2020-06-05,Kansas,20,10493,233,2913314
2020-03-06,Kentucky,21,1,0,4467673
2020-03-07,Kentucky,21,1,0,4467673
2020-03-08,Kentucky,21,4,0,4467673
2020-03-09,Kentucky,21,5,0,4467673
2020-03-10,Kentucky,21,7,0,4467673
2020-03-11,Kentucky,21,7,0,4467673
2020-03-12,Kentucky,21,11,0,4467673
2020-03-13,Kentucky,21,11,0,4467673
2020-03-14,Kentucky,21,18,0,4467673
2020-03-15,Kentucky,21,21,0,4467673
2020-03-16,Kentucky,21,22,1,4467673
2020-03-17,Kentucky,21,26,1,4467673
2020-03-18,Kentucky,21,35,1,4467673
2020-03-19,Kentucky,21,47,2,4467673
2020-03-20,Kentucky,21,63,2,4467673
2020-03-21,Kentucky,21,84,3,4467673
2020-03-22,Kentucky,21,103,3,4467673
2020-03-23,Kentucky,21,124,3,4467673
2020-03-24,Kentucky,21,157,3,4467673
2020-03-25,Kentucky,21,198,5,4467673
2020-03-26,Kentucky,21,248,5,4467673
2020-03-27,Kentucky,21,302,8,4467673
2020-03-28,Kentucky,21,394,9,4467673
2020-03-29,Kentucky,21,439,9,4467673
2020-03-30,Kentucky,21,480,11,4467673
2020-03-31,Kentucky,21,590,18,4467673
2020-04-01,Kentucky,21,674,20,4467673
2020-04-02,Kentucky,21,747,34,4467673
2020-04-03,Kentucky,21,762,34,4467673
2020-04-04,Kentucky,21,909,40,4467673
2020-04-05,Kentucky,21,1048,44,4467673
2020-04-06,Kentucky,21,1057,52,4467673
2020-04-07,Kentucky,21,1289,66,4467673
2020-04-08,Kentucky,21,1393,73,4467673
2020-04-09,Kentucky,21,1525,84,4467673
2020-04-10,Kentucky,21,1702,90,4467673
2020-04-11,Kentucky,21,1851,94,4467673
2020-04-12,Kentucky,21,1963,98,4467673
2020-04-13,Kentucky,21,2048,106,4467673
2020-04-14,Kentucky,21,2210,115,4467673
2020-04-15,Kentucky,21,2295,124,4467673
2020-04-16,Kentucky,21,2429,131,4467673
2020-04-17,Kentucky,21,2522,140,4467673
2020-04-18,Kentucky,21,2707,145,4467673
2020-04-19,Kentucky,21,2960,149,4467673
2020-04-20,Kentucky,21,3050,155,4467673
2020-04-21,Kentucky,21,3193,172,4467673
2020-04-22,Kentucky,21,3373,185,4467673
2020-04-23,Kentucky,21,3548,194,4467673
2020-04-24,Kentucky,21,3779,203,4467673
2020-04-25,Kentucky,21,3905,208,4467673
2020-04-26,Kentucky,21,4074,211,4467673
2020-04-27,Kentucky,21,4146,216,4467673
2020-04-28,Kentucky,21,4375,231,4467673
2020-04-29,Kentucky,21,4538,235,4467673
2020-04-30,Kentucky,21,4708,240,4467673
2020-05-01,Kentucky,21,4879,248,4467673
2020-05-02,Kentucky,21,4881,252,4467673
2020-05-03,Kentucky,21,5223,256,4467673
2020-05-04,Kentucky,21,5370,267,4467673
2020-05-05,Kentucky,21,5822,278,4467673
2020-05-06,Kentucky,21,5946,286,4467673
2020-05-07,Kentucky,21,6173,302,4467673
2020-05-08,Kentucky,21,6298,304,4467673
2020-05-09,Kentucky,21,6469,312,4467673
2020-05-10,Kentucky,21,6486,312,4467673
2020-05-11,Kentucky,21,6710,325,4467673
2020-05-12,Kentucky,21,7003,333,4467673
2020-05-13,Kentucky,21,7102,334,4467673
2020-05-14,Kentucky,21,7397,341,4467673
2020-05-15,Kentucky,21,7578,343,4467673
2020-05-16,Kentucky,21,7773,346,4467673
2020-05-17,Kentucky,21,7793,346,4467673
2020-05-18,Kentucky,21,8041,354,4467673
2020-05-19,Kentucky,21,8205,369,4467673
2020-05-20,Kentucky,21,8336,381,4467673
2020-05-21,Kentucky,21,8475,393,4467673
2020-05-22,Kentucky,21,8688,398,4467673
2020-05-23,Kentucky,21,8812,399,4467673
2020-05-24,Kentucky,21,8842,399,4467673
2020-05-25,Kentucky,21,8899,403,4467673
2020-05-26,Kentucky,21,9175,407,4467673
2020-05-27,Kentucky,21,9313,420,4467673
2020-05-28,Kentucky,21,9510,424,4467673
2020-05-29,Kentucky,21,9688,434,4467673
2020-05-30,Kentucky,21,9887,441,4467673
2020-05-31,Kentucky,21,9937,441,4467673
2020-06-01,Kentucky,21,10150,445,4467673
2020-06-02,Kentucky,21,10287,451,4467673
2020-06-03,Kentucky,21,10485,458,4467673
2020-06-04,Kentucky,21,10781,469,4467673
2020-06-05,Kentucky,21,11051,476,4467673
2020-03-09,Louisiana,22,1,0,4648794
2020-03-10,Louisiana,22,6,0,4648794
2020-03-11,Louisiana,22,13,0,4648794
2020-03-12,Louisiana,22,14,0,4648794
2020-03-13,Louisiana,22,36,0,4648794
2020-03-14,Louisiana,22,77,1,4648794
2020-03-15,Louisiana,22,103,2,4648794
2020-03-16,Louisiana,22,137,3,4648794
2020-03-17,Louisiana,22,196,5,4648794
2020-03-18,Louisiana,22,280,7,4648794
2020-03-19,Louisiana,22,392,10,4648794
2020-03-20,Louisiana,22,537,10,4648794
2020-03-21,Louisiana,22,763,16,4648794
2020-03-22,Louisiana,22,837,20,4648794
2020-03-23,Louisiana,22,1172,34,4648794
2020-03-24,Louisiana,22,1388,46,4648794
2020-03-25,Louisiana,22,1795,65,4648794
2020-03-26,Louisiana,22,2305,83,4648794
