date,state,fips,cases,deaths,POPESTIMATE2019
2020-04-11,Wisconsin,55,3213,141,5822434
2020-04-12,Wisconsin,55,3341,145,5822434
2020-04-13,Wisconsin,55,3428,155,5822434
2020-04-14,Wisconsin,55,3555,172,5822434
2020-04-15,Wisconsin,55,3721,184,5822434
2020-04-16,Wisconsin,55,3875,197,5822434
2020-04-17,Wisconsin,55,4045,205,5822434
2020-04-18,Wisconsin,55,4199,212,5822434
2020-04-19,Wisconsin,55,4346,222,5822434
2020-04-20,Wisconsin,55,4499,231,5822434
2020-04-21,Wisconsin,55,4620,243,5822434
2020-04-22,Wisconsin,55,4845,247,5822434
2020-04-23,Wisconsin,55,5052,257,5822434
2020-04-24,Wisconsin,55,5356,262,5822434
2020-04-25,Wisconsin,55,5687,266,5822434
2020-04-26,Wisconsin,55,5911,274,5822434
2020-04-27,Wisconsin,55,6081,281,5822434
2020-04-28,Wisconsin,55,6289,300,5822434
2020-04-29,Wisconsin,55,6520,308,5822434
2020-04-30,Wisconsin,55,6854,316,5822434
2020-05-01,Wisconsin,55,7314,327,5822434
2020-05-02,Wisconsin,55,7660,334,5822434
2020-05-03,Wisconsin,55,7964,339,5822434
2020-05-04,Wisconsin,55,8236,340,5822434
2020-05-05,Wisconsin,55,8566,353,5822434
2020-05-06,Wisconsin,55,8901,362,5822434
2020-05-07,Wisconsin,55,9215,374,5822434
2020-03-11,Wyoming,56,1,0,578759
2020-03-12,Wyoming,56,1,0,578759
2020-03-13,Wyoming,56,2,0,578759
2020-03-14,Wyoming,56,3,0,578759
2020-03-15,Wyoming,56,3,0,578759
2020-03-16,Wyoming,56,10,0,578759
2020-03-17,Wyoming,56,15,0,578759
2020-03-18,Wyoming,56,17,0,578759
2020-03-19,Wyoming,56,18,0,578759
2020-03-20,Wyoming,56,22,0,578759
2020-03-21,Wyoming,56,24,0,578759
2020-03-22,Wyoming,56,26,0,578759
2020-03-23,Wyoming,56,28,0,578759
2020-03-24,Wyoming,56,37,0,578759
2020-03-25,Wyoming,56,49,0,578759
2020-03-26,Wyoming,56,56,0,578759
2020-03-27,Wyoming,56,73,0,578759
2020-03-28,Wyoming,56,84,0,578759
2020-03-29,Wyoming,56,87,0,578759
2020-03-30,Wyoming,56,95,0,578759
2020-03-31,Wyoming,56,120,0,578759
2020-04-01,Wyoming,56,137,0,578759
2020-04-02,Wyoming,56,153,0,578759
2020-04-03,Wyoming,56,166,0,578759
2020-04-04,Wyoming,56,188,0,578759
2020-04-05,Wyoming,56,200,0,578759
2020-04-06,Wyoming,56,212,0,578759
2020-04-07,Wyoming,56,221,0,578759
2020-04-08,Wyoming,56,230,0,578759
2020-04-09,Wyoming,56,239,0,578759
2020-04-10,Wyoming,56,253,0,578759
2020-04-11,Wyoming,56,261,0,578759
2020-04-12,Wyoming,56,270,0,578759
2020-04-13,Wyoming,56,275,1,578759
2020-04-14,Wyoming,56,282,1,578759
2020-04-15,Wyoming,56,288,2,578759
2020-04-16,Wyoming,56,296,2,578759
2020-04-17,Wyoming,56,305,2,578759
2020-04-18,Wyoming,56,309,2,578759
2020-04-19,Wyoming,56,313,2,578759
2020-04-20,Wyoming,56,317,2,578759
2020-04-21,Wyoming,56,322,6,578759
2020-04-22,Wyoming,56,326,6,578759
2020-04-23,Wyoming,56,453,7,578759
2020-04-24,Wyoming,56,473,7,578759
2020-04-25,Wyoming,56,473,7,578759
2020-04-26,Wyoming,56,502,7,578759
2020-04-27,Wyoming,56,520,7,578759
2020-04-28,Wyoming,56,536,7,578759
2020-04-29,Wyoming,56,544,7,578759
2020-04-30,Wyoming,56,559,7,578759
2020-05-01,Wyoming,56,566,7,578759
2020-05-02,Wyoming,56,579,7,578759
2020-05-03,Wyoming,56,586,7,578759
2020-05-04,Wyoming,56,596,7,578759
2020-05-05,Wyoming,56,604,7,578759
2020-05-06,Wyoming,56,631,7,578759
2020-05-07,Wyoming,56,635,7,578759
